day,hour_of_day,outdoor_temp_c,setpoint_c,humidity_pct,occupancy,refrigerant,load_kw,dew_point_c,evap_temp_c,frost_limited,cond_temp_c,critical_point_exceeded,cop,compressor_work_kwh
117,1,30.46,23.1,41.7,3,R32,2.4365,9.38,9.38,True,57.71,False,2.923,0.8337
117,2,29.34,22.1,60.2,1,R32,2.1042,14.02,14.02,True,51.44,False,3.837,0.5484
117,3,29.51,21.3,44.7,4,R32,2.8164,8.78,8.78,True,61.81,False,2.658,1.0595
117,4,28.21,22.1,63.1,1,R32,1.7986,14.75,14.75,True,46.5,False,4.534,0.3967
117,5,29.43,23.5,61.2,1,R32,1.7516,15.59,15.59,True,47.23,False,4.564,0.3838
118,22,32.25,20.6,40.2,2,R32,3.4454,6.59,6.59,True,75.0,False,2.044,1.6852
118,23,31.73,22.0,43.5,3,R32,3.0777,9.01,9.01,True,68.13,False,2.386,1.2897
118,0,30.53,22.7,45.3,2,R32,2.4136,10.25,10.25,True,57.32,False,3.01,0.8018
118,1,29.03,22.9,53.9,2,R32,1.9549,13.07,13.07,True,49.46,False,3.932,0.4972
118,2,29.28,22.4,43.7,2,R32,2.1574,9.44,9.44,True,52.77,False,3.261,0.6616
118,3,29.53,21.1,41.9,1,R32,2.4265,7.65,7.65,True,56.84,False,2.854,0.8502
118,4,29.06,20.9,64.1,1,R32,2.352,13.86,13.86,True,54.16,False,3.561,0.6606
118,5,29.15,23.2,41.5,2,R32,1.9062,9.39,9.39,True,49.55,False,3.518,0.5418
119,22,32.15,22.5,45.6,2,R32,2.905,10.17,10.17,True,65.88,False,2.543,1.1424
119,23,32.4,22.9,49.4,3,R32,3.0158,11.74,11.74,True,67.34,False,2.562,1.1773
119,0,30.93,24.7,67.6,3,R32,2.1327,18.3,18.3,True,52.93,False,4.208,0.5068
119,1,29.91,20.5,30.2,2,R32,2.8403,2.41,2.41,True,64.19,False,2.23,1.2737
119,2,29.7,20.2,50.5,1,R32,2.7157,9.59,9.59,True,60.48,False,2.778,0.9776
119,3,29.37,20.5,48.6,3,R32,2.844,9.29,9.29,True,61.9,False,2.685,1.0594
119,4,30.16,23.4,63.0,2,R32,2.1243,15.95,15.95,True,52.31,False,3.976,0.5343
119,5,29.34,23.4,85.0,3,R32,2.0537,20.73,20.73,True,49.85,False,5.047,0.4069
120,22,33.29,23.7,69.2,1,R32,2.7383,17.72,17.72,True,63.25,False,3.194,0.8573
120,23,30.83,21.5,50.9,4,R32,3.12,10.9,10.9,True,67.13,False,2.526,1.2351
120,0,30.94,21.4,62.4,1,R32,2.7263,13.91,13.91,True,61.14,False,3.04,0.8969
120,1,28.92,21.1,64.2,2,R32,2.4115,14.07,14.07,True,54.7,False,3.534,0.6823
120,2,29.38,21.5,44.8,2,R32,2.4278,8.99,8.99,True,56.41,False,2.975,0.816
120,3,29.79,20.6,75.3,1,R32,2.6313,16.07,16.07,True,58.09,False,3.442,0.7645
120,4,29.02,23.0,52.8,4,R32,2.2255,12.84,12.84,True,52.74,False,3.584,0.6209
120,5,29.52,25.3,53.9,3,R32,1.5886,15.29,2.61,False,47.02,False,3.104,0.5117
121,22,31.91,23.3,67.1,2,R32,2.625,16.85,16.85,True,60.35,False,3.333,0.7875
121,23,30.72,24.9,50.0,1,R32,1.7216,13.76,0.31,False,50.31,False,2.734,0.6297
121,0,31.41,25.9,45.7,2,R32,1.7881,13.29,0.36,False,51.93,False,2.651,0.6744
121,1,29.64,23.6,58.7,2,R32,1.9318,15.04,15.04,True,49.6,False,4.168,0.4634
121,2,29.41,21.9,57.7,4,R32,2.6274,13.18,13.18,True,58.19,False,3.181,0.826
121,3,27.86,24.3,49.0,4,R32,1.5609,12.9,2.0,False,44.92,False,3.205,0.487
121,4,29.07,23.4,62.8,4,R32,2.1321,15.9,15.9,True,51.18,False,4.097,0.5204
121,5,28.96,22.8,42.4,2,R32,1.9634,9.35,9.35,True,50.04,False,3.472,0.5655
122,22,32.07,24.8,63.0,3,R32,2.4124,17.28,17.28,True,57.78,False,3.585,0.6729
122,23,32.57,23.3,52.1,1,R32,2.6529,12.92,12.92,True,62.31,False,2.896,0.9161
122,0,29.91,23.4,73.4,3,R32,2.2086,18.37,18.37,True,52.65,False,4.252,0.5194
122,1,29.18,24.0,51.1,1,R32,1.5488,13.27,1.87,False,46.25,False,3.099,0.4999
122,2,28.53,25.0,69.0,3,R32,1.402,18.91,4.97,False,43.44,False,3.615,0.3878
122,3,28.99,25.0,57.7,3,R32,1.5261,16.08,3.2,False,45.61,False,3.258,0.4684
122,4,29.93,20.6,38.3,3,R32,2.9681,5.89,5.89,True,65.17,False,2.353,1.2612
122,5,29.22,21.3,54.3,4,R32,2.7378,11.7,11.7,True,59.73,False,2.965,0.9233
123,22,33.39,20.0,70.3,2,R32,3.9157,14.43,14.43,True,77.61,True,2.276,1.7207
123,23,31.54,20.0,51.9,2,R32,3.4151,9.81,9.81,True,72.63,False,2.252,1.5164
123,0,31.02,24.7,45.5,3,R32,2.1571,12.13,12.13,True,54.31,False,3.382,0.6379
123,1,29.26,24.3,69.5,4,R32,1.9405,18.36,18.36,True,48.82,False,4.786,0.4055
123,2,29.67,24.6,61.4,2,R32,1.6677,16.68,0.78,False,48.39,False,2.876,0.5798
123,3,29.05,24.0,68.2,1,R32,1.5139,17.77,2.37,False,45.63,False,3.185,0.4754
123,4,28.73,20.4,67.5,3,R32,2.6989,14.18,14.18,True,58.1,False,3.271,0.825
123,5,29.71,23.4,37.0,2,R32,2.0049,7.87,7.87,True,51.62,False,3.212,0.6242
124,22,32.44,21.5,68.5,4,R32,3.5526,15.46,15.46,True,74.06,False,2.462,1.4429
124,23,32.65,24.5,60.6,3,R32,2.6516,16.38,16.38,True,61.66,False,3.197,0.8294
124,0,30.93,26.0,62.9,3,R32,1.7824,18.38,0.54,False,51.3,False,2.696,0.6611
124,1,28.67,23.1,64.1,3,R32,1.9538,15.94,15.94,True,48.63,False,4.421,0.4419
124,2,28.28,24.3,66.0,1,R32,1.2238,17.54,6.82,False,40.96,False,4.1,0.2985
124,3,27.83,23.1,59.9,4,R32,1.8783,14.88,14.88,True,46.98,False,4.488,0.4186
124,4,28.45,25.0,48.8,1,R32,1.0818,13.48,9.55,False,39.37,False,4.74,0.2282
124,5,30.73,24.5,64.0,4,R32,2.2822,17.24,17.24,True,54.65,False,3.881,0.588
125,22,32.82,22.6,42.7,2,R32,3.0586,9.28,9.28,True,69.1,False,2.36,1.2958
125,23,31.93,23.9,57.2,3,R32,2.6169,14.92,14.92,True,60.66,False,3.149,0.8311
125,0,28.8,21.2,57.6,3,R32,2.5015,12.5,12.5,True,55.99,False,3.284,0.7617
125,1,28.77,24.6,48.7,1,R32,1.2759,13.08,6.37,False,42.12,False,3.909,0.3264
125,2,28.9,20.0,60.5,1,R32,2.5543,12.12,12.12,True,56.87,False,3.188,0.8013
125,3,28.1,23.5,54.6,2,R32,1.5419,13.82,1.47,False,45.02,False,3.153,0.489
125,4,29.81,21.3,78.9,2,R32,2.5971,17.49,17.49,True,57.39,False,3.642,0.7132
125,5,28.89,20.0,40.7,3,R32,2.8502,6.23,6.23,True,62.15,False,2.498,1.1409
126,22,32.56,23.2,54.1,3,R32,2.9764,13.4,13.4,True,66.56,False,2.695,1.1043
126,23,30.39,21.5,55.8,3,R32,2.8513,12.3,12.3,True,62.52,False,2.842,1.0033
126,0,29.58,22.5,41.6,1,R32,2.0603,8.8,8.8,True,52.01,False,3.263,0.6315
126,1,29.07,25.3,65.9,4,R32,1.6167,18.46,2.2,False,46.91,False,3.079,0.525
126,2,30.08,24.8,57.6,1,R32,1.5757,15.86,2.29,False,47.52,False,3.045,0.5175
126,3,29.23,21.7,42.7,4,R32,2.6323,8.47,8.47,True,59.04,False,2.784,0.9455
126,4,28.86,21.8,52.5,4,R32,2.505,11.65,11.65,True,56.27,False,3.191,0.785
126,5,29.76,23.2,67.2,3,R32,2.222,16.78,16.78,True,52.89,False,4.014,0.5536
127,22,33.42,20.9,61.1,4,R32,3.9809,13.12,13.12,True,77.61,True,2.219,1.7936
127,23,31.93,22.1,42.9,2,R32,2.953,8.9,8.9,True,66.6,False,2.444,1.2084
127,0,30.65,23.7,46.5,3,R32,2.3275,11.55,11.55,True,56.12,False,3.194,0.7287
127,1,29.74,21.2,69.1,2,R32,2.6062,15.31,15.31,True,57.87,False,3.389,0.7691
127,2,28.96,20.0,63.2,1,R32,2.5704,12.79,12.79,True,57.01,False,3.233,0.795
127,3,28.61,23.8,70.4,3,R32,1.7482,18.09,18.09,True,45.96,False,5.224,0.3347
127,4,28.35,24.3,52.9,4,R32,1.6932,14.08,0.11,False,47.34,False,2.893,0.5852
127,5,28.56,22.7,51.8,2,R32,1.8823,12.28,12.28,True,48.19,False,3.973,0.4737
128,22,31.38,22.2,47.7,2,R32,2.7792,10.57,10.57,True,63.12,False,2.699,1.0296
128,23,30.91,20.9,51.8,4,R32,3.3015,10.61,10.61,True,69.92,False,2.392,1.38
128,0,30.6,22.2,70.2,2,R32,2.5683,16.51,16.51,True,58.16,False,3.477,0.7386
128,1,29.25,20.0,36.9,1,R32,2.6474,4.82,4.82,True,60.08,False,2.515,1.0527
128,2,28.94,22.9,82.3,4,R32,2.2296,19.72,19.72,True,51.55,False,4.6,0.4847
128,3,28.99,23.0,51.0,2,R32,1.916,12.32,12.32,True,49.06,False,3.884,0.4933
128,4,29.46,23.8,36.5,3,R32,1.9789,8.03,8.03,True,50.99,False,3.272,0.6047
128,5,29.2,25.1,37.7,3,R32,1.5573,9.66,2.85,False,46.26,False,3.179,0.4898
129,22,31.84,22.4,49.3,2,R32,2.8495,11.25,11.25,True,64.48,False,2.671,1.0666
129,23,30.12,24.5,51.0,1,R32,1.6664,13.7,0.69,False,48.89,False,2.841,0.5866
129,0,28.41,22.5,52.6,4,R32,2.1952,12.32,12.32,True,51.75,False,3.62,0.6064
129,1,29.15,24.6,88.0,3,R32,1.6793,22.48,0.61,False,47.99,False,2.889,0.5813
129,2,28.63,24.5,57.1,1,R32,1.2661,15.45,6.41,False,41.86,False,3.943,0.3211
129,3,27.57,20.1,48.2,4,R32,2.6162,8.8,8.8,True,56.79,False,2.938,0.8905
129,4,28.25,24.2,35.3,1,R32,1.2427,7.89,6.45,False,41.18,False,4.025,0.3087
129,5,29.11,23.2,50.6,1,R32,1.746,12.38,12.38,True,47.21,False,4.099,0.426
130,22,32.58,20.0,68.8,3,R32,3.846,14.09,14.09,True,77.61,True,2.261,1.7009
130,23,31.62,22.3,72.4,4,R32,3.1156,17.09,17.09,True,66.4,False,2.943,1.0586
130,0,29.82,23.8,44.0,2,R32,1.9243,10.81,10.81,True,50.31,False,3.594,0.5354
130,1,29.64,21.1,54.6,4,R32,2.9046,11.59,11.59,True,62.49,False,2.797,1.0385
130,2,28.75,22.2,61.1,2,R32,2.0694,14.34,14.34,True,50.31,False,3.996,0.5178
130,3,29.45,24.7,47.0,1,R32,1.4315,12.63,4.25,False,44.87,False,3.415,0.4192
130,4,27.92,21.0,61.0,2,R32,2.1676,13.19,13.19,True,50.72,False,3.815,0.5682
130,5,28.75,22.9,76.1,1,R32,1.7284,18.46,18.46,True,45.86,False,5.323,0.3247
131,22,32.1,22.9,61.0,2,R32,2.7837,14.98,14.98,True,63.03,False,2.998,0.9286
131,23,30.38,22.1,64.9,4,R32,2.8353,15.19,15.19,True,61.62,False,3.105,0.9131
131,0,30.38,23.4,59.1,1,R32,2.0357,14.96,14.96,True,51.67,False,3.923,0.5189
131,1,29.04,22.2,79.9,2,R32,2.1463,18.56,18.56,True,50.89,False,4.512,0.4757
131,2,28.67,20.0,43.4,2,R32,2.6412,7.17,7.17,True,58.79,False,2.715,0.9727
131,3,29.18,20.4,77.6,1,R32,2.5197,16.35,16.35,True,55.91,False,3.659,0.6886
131,4,29.19,21.2,23.5,2,R32,2.4574,-0.48,1.0,True,58.22,False,2.396,1.0257
131,5,28.56,22.7,61.2,3,R32,2.0311,14.84,14.84,True,49.56,False,4.147,0.4898
132,22,31.75,21.1,80.2,2,R32,3.1768,17.55,17.55,True,67.29,False,2.923,1.087
132,23,31.57,22.7,35.0,4,R32,2.9943,6.44,6.44,True,67.4,False,2.293,1.3057
132,0,28.6,23.7,62.4,3,R32,1.7737,16.09,16.09,True,46.49,False,4.756,0.3729
132,1,29.85,23.1,38.1,1,R32,1.972,8.04,8.04,True,51.34,False,3.247,0.6074
132,2,27.61,22.9,48.6,1,R32,1.4229,11.49,2.57,False,42.94,False,3.415,0.4167
132,3,27.17,21.6,61.8,2,R32,1.804,13.95,13.95,True,45.51,False,4.549,0.3965
132,4,28.28,22.7,66.9,1,R32,1.6567,16.23,16.23,True,44.81,False,5.062,0.3273
132,5,28.24,22.0,51.3,3,R32,2.1337,11.48,11.48,True,50.95,False,3.606,0.5917
133,22,31.66,21.1,57.8,1,R32,3.001,12.46,12.46,True,66.05,False,2.664,1.1263
133,23,30.07,21.7,51.1,3,R32,2.7092,11.15,11.15,True,60.48,False,2.881,0.9402
133,0,29.46,23.1,66.2,2,R32,2.018,16.45,16.45,True,50.2,False,4.29,0.4704
133,1,28.8,24.8,60.8,1,R32,1.2306,16.71,7.22,False,41.57,False,4.081,0.3015
133,2,28.38,23.3,39.8,2,R32,1.6727,8.86,8.86,True,45.99,False,3.797,0.4405
133,3,28.19,23.8,48.2,2,R32,1.4862,12.19,2.57,False,44.33,False,3.301,0.4502
133,4,28.51,20.2,36.3,4,R32,2.8424,4.76,4.76,True,61.94,False,2.43,1.1696
133,5,29.81,22.4,59.8,3,R32,2.4504,14.2,14.2,True,56.2,False,3.421,0.7163
134,22,31.68,21.1,46.7,4,R32,3.4562,9.25,9.25,True,73.61,False,2.194,1.5754
134,23,29.88,24.8,35.3,4,R32,1.9713,8.42,8.42,True,51.31,False,3.282,0.6006
134,0,30.2,24.8,53.7,4,R32,2.057,14.77,14.77,True,51.74,False,3.894,0.5282
134,1,29.2,23.3,56.7,1,R32,1.7428,14.22,14.22,True,47.04,False,4.378,0.3981
134,2,27.52,24.5,59.0,1,R32,0.9644,15.96,10.72,False,37.04,False,5.393,0.1788
134,3,27.79,20.3,42.3,4,R32,2.6232,7.06,7.06,True,57.53,False,2.776,0.9448
134,4,28.58,24.2,45.3,3,R32,1.6313,11.61,0.9,False,46.72,False,2.99,0.5455
134,5,27.58,24.8,60.8,1,R32,0.9017,16.71,11.92,False,36.39,False,5.825,0.1548
135,22,31.43,23.6,63.3,1,R32,2.2654,16.22,16.22,True,55.43,False,3.69,0.614
135,23,30.78,22.3,44.2,3,R32,2.7389,9.52,9.52,True,62.09,False,2.688,1.0187
135,0,29.53,21.8,61.4,2,R32,2.3871,14.04,14.04,True,55.11,False,3.496,0.6827
135,1,29.48,21.8,71.6,3,R32,2.5236,16.44,16.44,True,56.3,False,3.632,0.6947
135,2,29.15,21.6,45.0,3,R32,2.4873,9.15,9.15,True,56.88,False,2.957,0.8411
135,3,28.29,23.0,52.3,2,R32,1.7296,12.7,12.7,True,46.07,False,4.282,0.4039
135,4,28.07,23.1,71.1,3,R32,1.7926,17.57,17.57,True,45.92,False,5.127,0.3496
135,5,28.09,22.2,59.9,3,R32,2.0405,14.04,14.04,True,49.27,False,4.076,0.5006
136,22,31.37,23.7,49.0,3,R32,2.5217,12.35,12.35,True,59.3,False,3.04,0.8294
136,23,30.13,24.2,47.8,2,R32,1.9016,12.43,12.43,True,50.17,False,3.784,0.5026
136,0,29.8,22.1,50.5,1,R32,2.229,11.34,11.34,True,53.94,False,3.339,0.6676
136,1,28.84,23.5,59.9,4,R32,2.0422,15.26,15.26,True,49.96,False,4.156,0.4914
136,2,28.18,21.8,56.8,1,R32,1.8722,12.85,12.85,True,47.57,False,4.118,0.4546
136,3,27.96,23.2,50.2,3,R32,1.7352,12.26,12.26,True,45.82,False,4.252,0.4081
136,4,27.28,23.0,66.9,2,R32,1.4567,16.52,2.19,False,43.02,False,3.372,0.432
136,5,28.04,23.0,53.4,4,R32,1.9614,13.02,13.02,True,48.43,False,4.04,0.4855
137,22,32.07,21.1,63.8,4,R32,3.5609,13.97,13.97,True,74.19,False,2.384,1.4935
137,23,30.5,24.4,46.5,3,R32,2.0967,12.19,12.19,True,52.96,False,3.499,0.5992
137,0,29.35,21.9,65.1,4,R32,2.6116,15.04,15.04,True,57.53,False,3.392,0.77
137,1,29.01,25.2,71.0,1,R32,1.1774,19.56,8.38,False,41.1,False,4.302,0.2737
137,2,27.86,22.8,69.3,4,R32,1.9659,16.88,16.88,True,47.73,False,4.701,0.4182
137,3,27.59,23.8,49.2,2,R32,1.3245,12.5,4.88,False,41.54,False,3.792,0.3493
137,4,27.01,23.3,56.1,3,R32,1.4512,14.05,2.57,False,42.61,False,3.442,0.4216
137,5,29.4,25.2,53.6,4,R32,1.7336,15.11,0.43,False,48.97,False,2.818,0.6151
138,22,31.57,24.3,69.6,3,R32,2.4135,18.38,18.38,True,57.01,False,3.773,0.6396
138,23,30.68,22.4,45.5,4,R32,2.8358,10.04,10.04,True,63.18,False,2.665,1.0642
138,0,28.88,21.6,55.9,4,R32,2.5651,12.42,12.42,True,56.92,False,3.209,0.7994
138,1,28.33,24.1,42.5,2,R32,1.4417,10.56,3.5,False,43.85,False,3.429,0.4205
138,2,27.63,23.5,48.7,4,R32,1.7157,12.07,12.07,True,45.26,False,4.297,0.3992
138,3,28.36,23.3,34.9,1,R32,1.5155,6.93,1.65,False,44.97,False,3.172,0.4778
138,4,26.08,24.4,55.2,1,R32,0.6045,14.83,15.76,False,31.75,False,8.0,0.0756
138,5,28.84,22.0,53.4,3,R32,2.2981,12.09,12.09,True,53.56,False,3.439,0.6683
139,22,31.04,22.8,66.9,1,R32,2.3757,16.33,16.33,True,56.31,False,3.62,0.6563
139,23,30.97,20.0,44.6,2,R32,3.2614,7.57,7.57,True,70.29,False,2.238,1.4575
139,0,29.22,22.3,43.1,1,R32,2.0175,9.14,9.14,True,51.02,False,3.371,0.5985
139,1,29.21,23.3,61.5,2,R32,1.8964,15.48,15.48,True,48.65,False,4.351,0.4358
139,2,28.09,22.8,49.5,4,R32,2.029,11.68,11.68,True,49.49,False,3.766,0.5387
139,3,27.35,24.7,54.2,2,R32,1.0157,14.82,10.19,False,37.44,False,5.199,0.1954
139,4,27.9,24.0,56.8,1,R32,1.204,14.9,6.8,False,40.34,False,4.173,0.2885
139,5,27.94,24.1,43.1,4,R32,1.6376,10.77,0.71,False,46.12,False,3.015,0.5431
140,22,29.74,23.3,72.1,4,R32,2.3399,17.99,17.99,True,54.08,False,4.034,0.5801
140,23,28.96,24.2,45.2,4,R32,1.8852,11.58,11.58,True,48.77,False,3.827,0.4925
140,0,28.75,22.3,48.1,1,R32,1.8902,10.79,10.79,True,48.7,False,3.744,0.5048
140,1,28.67,24.4,61.8,1,R32,1.303,16.59,5.79,False,42.38,False,3.811,0.3419
140,2,27.68,23.0,58.9,4,R32,1.864,14.53,14.53,True,46.69,False,4.473,0.4167
140,3,27.34,24.4,46.5,4,R32,1.3932,12.19,4.5,False,42.09,False,3.693,0.3773
140,4,27.69,22.2,37.9,3,R32,1.9317,7.16,7.16,True,48.54,False,3.387,0.5703
140,5,27.7,21.0,56.9,2,R32,2.1101,12.13,12.13,True,49.95,False,3.771,0.5596
141,22,29.88,23.7,33.0,2,R32,1.9698,6.47,6.47,True,51.6,False,3.098,0.6359
141,23,29.0,23.4,75.3,1,R32,1.6631,18.78,18.78,True,45.39,False,5.485,0.3032
141,0,28.07,21.4,44.0,2,R32,2.1014,8.64,8.64,True,50.83,False,3.339,0.6293
141,1,27.62,23.3,60.3,3,R32,1.6152,15.17,0.23,False,45.54,False,3.017,0.5355
141,2,27.52,25.0,62.0,4,R32,1.2805,17.21,6.71,False,40.79,False,4.106,0.3119
141,3,26.99,21.8,21.7,2,R32,1.7023,-1.07,1.0,True,45.82,False,3.058,0.5566
141,4,28.35,23.1,47.3,3,R32,1.8685,11.26,11.26,True,47.94,False,3.877,0.4819
141,5,27.38,22.5,74.0,4,R32,1.9167,17.63,17.63,True,46.52,False,5.032,0.3809
142,22,30.31,23.8,55.4,2,R32,2.0568,14.33,14.33,True,51.93,False,3.822,0.5381
142,23,28.46,21.5,76.1,1,R32,2.0279,17.11,17.11,True,49.08,False,4.54,0.4467
142,0,28.7,21.2,52.4,1,R32,2.1747,11.06,11.06,True,52.05,False,3.467,0.6272
142,1,27.36,22.0,45.1,3,R32,1.8975,9.55,9.55,True,47.41,False,3.733,0.5082
142,2,27.08,22.8,50.2,1,R32,1.3048,11.89,4.16,False,40.83,False,3.782,0.3451
142,3,26.43,23.1,77.6,2,R32,1.198,18.97,5.99,False,38.75,False,4.259,0.2813
142,4,28.1,22.2,69.4,3,R32,2.0418,16.33,16.33,True,48.95,False,4.438,0.4601
142,5,26.92,21.8,80.2,1,R32,1.5326,18.23,18.23,True,41.75,False,6.194,0.2474
143,22,31.45,23.7,52.6,2,R32,2.3912,13.43,13.43,True,57.5,False,3.252,0.7354
143,23,29.21,23.8,57.6,2,R32,1.7615,14.93,14.93,True,47.18,False,4.466,0.3944
143,0,28.67,21.4,49.7,1,R32,2.1137,10.45,10.45,True,51.37,False,3.465,0.6099
143,1,28.41,23.7,54.1,3,R32,1.7214,13.87,13.87,True,45.96,False,4.471,0.385
143,2,27.79,20.9,74.3,3,R32,2.3097,16.15,16.15,True,51.78,False,4.061,0.5688
143,3,27.53,24.2,66.7,4,R32,1.4983,17.61,2.8,False,43.72,False,3.372,0.4444
143,4,28.05,22.8,51.1,3,R32,1.8666,12.16,12.16,True,47.45,False,4.043,0.4617
143,5,28.18,21.9,53.2,2,R32,1.9958,11.94,11.94,True,49.15,False,3.831,0.521
144,22,30.41,22.8,38.3,2,R32,2.3544,7.85,7.85,True,56.88,False,2.866,0.8216
144,23,29.78,23.3,38.1,2,R32,2.0488,8.22,8.22,True,52.19,False,3.2,0.6404
144,0,28.07,22.6,42.3,1,R32,1.6256,9.14,9.14,True,45.06,False,3.929,0.4137
144,1,27.56,21.8,51.2,2,R32,1.8565,11.27,11.27,True,46.91,False,3.99,0.4653
144,2,27.28,25.5,56.7,1,R32,0.6318,16.27,16.47,False,33.21,False,8.0,0.079
144,3,27.52,23.6,62.3,4,R32,1.6584,15.97,15.97,True,44.02,False,5.153,0.3219
144,4,26.94,23.9,70.9,3,R32,1.2721,18.3,5.73,False,40.16,False,4.049,0.3142
144,5,27.2,23.0,52.9,4,R32,1.7341,12.87,12.87,True,44.89,False,4.467,0.3882
145,22,31.09,23.4,36.6,3,R32,2.526,7.71,7.71,True,59.97,False,2.687,0.94
145,23,29.2,23.0,44.5,2,R32,1.9727,10.26,10.26,True,50.28,False,3.541,0.5572
145,0,28.46,22.8,48.1,2,R32,1.8271,11.24,11.24,True,47.57,False,3.914,0.4668
145,1,25.74,23.2,64.9,4,R32,1.2866,16.23,4.82,False,39.11,False,4.053,0.3174
145,2,27.4,23.9,45.4,3,R32,1.3948,11.37,3.97,False,42.23,False,3.622,0.3851
145,3,25.67,23.7,70.8,2,R32,0.8314,18.08,11.82,False,33.66,False,6.525,0.1274
145,4,27.45,23.9,51.0,1,R32,1.1096,13.14,8.05,False,38.72,False,4.584,0.2421
145,5,28.14,25.0,33.3,3,R32,1.2976,7.74,6.46,False,41.68,False,3.97,0.3268
146,22,31.2,20.9,62.0,3,R32,3.2319,13.34,13.34,True,68.51,False,2.597,1.2446
146,23,28.76,23.3,43.9,1,R32,1.6243,10.32,0.1,False,46.94,False,2.917,0.5569
146,0,28.1,25.5,44.4,4,R32,1.3011,12.49,6.91,False,41.63,False,4.034,0.3226
146,1,25.82,23.1,61.6,2,R32,1.0342,15.32,8.33,False,36.14,False,5.06,0.2044
146,2,26.66,20.6,51.8,4,R32,2.2375,10.34,10.34,True,50.61,False,3.52,0.6357
146,3,26.5,20.9,40.8,1,R32,1.6621,7.08,7.08,True,44.0,False,3.794,0.438
146,4,26.98,24.8,60.7,3,R32,1.039,16.69,9.96,False,37.31,False,5.174,0.2008
146,5,26.94,25.9,54.1,4,R32,0.8807,15.91,13.32,False,35.41,False,6.483,0.1359
147,22,30.33,23.6,70.0,2,R32,2.1177,17.81,17.81,True,52.15,False,4.236,0.4999
147,23,28.29,21.0,54.9,2,R32,2.2684,11.58,11.58,True,52.65,False,3.467,0.6543
147,0,28.66,22.2,35.3,3,R32,2.1941,6.13,6.13,True,53.09,False,2.973,0.738
147,1,28.16,26.0,71.8,4,R32,1.1841,20.51,9.08,False,40.21,False,4.534,0.2612
147,2,27.08,23.6,51.6,2,R32,1.2404,13.05,5.88,False,39.94,False,4.096,0.3029
147,3,25.82,24.2,63.2,1,R32,0.5881,16.76,15.8,False,31.34,False,8.0,0.0735
147,4,26.06,23.8,62.6,4,R32,1.2102,16.23,6.51,False,38.45,False,4.378,0.2764
147,5,26.13,23.2,57.9,3,R32,1.2422,14.45,5.45,False,38.98,False,4.156,0.2989
148,22,30.21,24.2,47.7,2,R32,1.9233,12.4,12.4,True,50.52,False,3.745,0.5135
148,23,29.19,22.9,71.5,3,R32,2.1495,17.47,17.47,True,51.27,False,4.299,0.5
148,0,27.25,23.5,72.5,4,R32,1.6128,18.27,0.46,False,45.07,False,3.066,0.526
148,1,26.25,21.5,57.6,4,R32,1.8822,12.78,12.78,True,45.53,False,4.366,0.4311
148,2,26.95,25.2,61.8,3,R32,0.9227,17.35,12.02,False,35.93,False,5.963,0.1547
148,3,25.85,20.6,47.0,4,R32,2.0167,8.89,8.89,True,47.22,False,3.679,0.5482
148,4,25.8,23.1,48.7,1,R32,0.8789,11.71,10.54,False,34.35,False,5.958,0.1475
148,5,27.45,23.2,25.9,4,R32,1.7477,2.57,2.57,True,46.67,False,3.125,0.5592
149,22,29.05,22.3,31.3,3,R32,2.2737,4.48,4.48,True,54.88,False,2.754,0.8255
149,23,29.31,22.6,65.3,1,R32,1.9624,15.76,15.76,True,49.48,False,4.283,0.4582
149,0,28.54,21.7,54.6,4,R32,2.4458,12.15,12.15,True,55.05,False,3.325,0.7355
149,1,26.7,23.2,48.9,2,R32,1.2461,11.86,5.4,False,39.64,False,4.067,0.3064
149,2,26.01,23.0,55.2,1,R32,0.9638,13.53,9.23,False,35.54,False,5.366,0.1796
149,3,26.65,22.5,33.8,1,R32,1.2693,5.76,4.37,False,39.93,False,3.901,0.3253
149,4,26.08,22.8,46.4,2,R32,1.1845,10.7,5.88,False,38.24,False,4.312,0.2747
149,5,26.67,22.4,68.4,2,R32,1.4518,16.29,1.66,False,42.35,False,3.377,0.4299
150,22,29.36,23.3,54.1,1,R32,1.7864,13.5,13.5,True,47.81,False,4.177,0.4277
150,23,28.4,22.4,51.9,1,R32,1.7696,12.03,12.03,True,46.73,False,4.108,0.4307
150,0,27.67,22.2,75.2,2,R32,1.7779,17.6,17.6,True,45.31,False,5.245,0.339
150,1,28.02,24.8,36.4,2,R32,1.17,8.87,8.09,False,39.98,False,4.409,0.2654
150,2,25.95,22.6,74.2,4,R32,1.5038,17.77,1.12,False,42.24,False,3.335,0.4509
150,3,26.73,23.7,65.3,2,R32,1.1173,16.8,7.74,False,38.05,False,4.634,0.2411
150,4,27.39,22.8,43.4,4,R32,1.839,9.7,9.7,True,46.73,False,3.82,0.4815
150,5,26.22,21.6,52.6,2,R32,1.5482,11.49,11.49,True,41.88,False,4.684,0.3305
151,22,29.96,24.1,35.6,1,R32,1.7315,7.93,7.93,True,48.56,False,3.459,0.5006
151,23,28.81,23.1,36.8,2,R32,1.8412,7.53,7.53,True,48.65,False,3.413,0.5395
151,0,27.03,23.1,71.4,2,R32,1.3607,17.64,3.66,False,41.47,False,3.661,0.3717
151,1,25.82,22.4,66.3,3,R32,1.373,15.8,2.79,False,40.38,False,3.67,0.3741
